,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,SEASON_ID
17,1629103,Kelan Martin,Kelan,1610612750,MIN,24.0,31,12,19,0.387,16.0,103.1,2.7,0.154,0.231,0.2,0.073,0.3,0.136,5.6,4.3,3.2,16.1,0.076,11,5,10,4,18,6,12,8,8,19,20,14,13,6,8,4,6,4,2019-20
18,1627736,Malik Beasley,Malik,1610612750,MIN,23.0,14,4,10,0.286,33.1,119.4,4.4,0.137,0.203,0.6,0.108,0.1,0.05,12.2,9.9,11.1,42.7,-0.006,18,17,5,12,3,24,4,11,10,14,18,18,20,23,24,24,24,24,2019-20
19,1629675,Naz Reid,Naz,1610612750,MIN,20.0,30,8,22,0.267,16.5,107.6,3.0,0.176,0.25,0.6,0.232,0.7,0.44,5.8,3.7,4.6,19.0,0.055,12,13,14,18,17,9,9,6,6,15,7,6,2,7,5,8,10,13,2019-20
20,203943,Noah Vonleh,Noah,1610612743,DEN,24.0,29,10,19,0.345,12.0,102.1,2.8,0.207,0.335,0.4,0.183,0.2,0.14,4.2,4.1,3.4,12.3,0.065,14,10,10,7,20,4,11,4,2,18,11,16,12,5,7,6,5,8,2019-20
21,203496,Robert Covington,Robert,1610612745,HOU,29.0,48,15,33,0.313,29.4,110.4,5.2,0.174,0.249,1.7,0.314,0.9,0.25,10.5,7.4,7.6,28.8,0.073,3,3,21,8,5,14,3,7,7,1,1,3,6,19,17,19,18,6,2019-20
22,203894,Shabazz Napier,Shabazz,1610612764,WAS,28.0,36,9,27,0.25,23.8,107.0,2.6,0.108,0.156,1.1,0.24,0.2,0.079,9.0,5.5,5.9,22.8,0.084,7,12,18,19,11,8,13,16,16,5,6,17,17,15,12,14,13,2,2019-20
23,1626203,Treveon Graham,Treveon,1610612737,ATL,26.0,33,12,21,0.364,20.1,108.9,2.2,0.097,0.147,0.5,0.159,0.1,0.026,6.8,6.1,4.6,20.5,0.059,10,5,13,5,13,11,16,17,17,16,16,21,21,11,13,9,11,10,2019-20
0,203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,73,31,42,0.425,34.8,111.9,3.7,0.099,0.149,1.0,0.17,0.7,0.182,11.1,11.1,9.8,35.4,0.069,4,5,18,14,2,13,5,11,11,7,15,4,11,19,20,20,20,4,2018-19
1,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,65,27,38,0.415,16.6,108.6,2.5,0.143,0.213,0.3,0.099,0.3,0.212,4.7,5.2,3.8,16.2,0.049,8,8,15,15,14,5,8,5,6,19,21,11,7,9,9,7,8,11,2018-19
2,203710,C.J. Williams,C.J.,1610612750,MIN,29.0,15,4,11,0.267,8.5,113.0,0.5,0.053,0.085,0.4,0.316,0.0,0.0,1.8,3.1,1.8,8.8,0.014,16,17,7,20,19,17,19,20,19,16,3,19,19,2,5,2,3,18,2018-19
3,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,19,6,13,0.316,13.7,112.4,1.4,0.102,0.148,0.3,0.188,0.1,0.087,3.7,4.5,3.3,12.8,0.025,15,16,9,17,15,15,16,10,12,17,11,15,14,5,7,5,5,17,2018-19
4,203967,Dario Saric,Dario,1610612750,MIN,25.0,68,31,37,0.456,23.9,111.6,3.9,0.157,0.226,0.6,0.16,0.1,0.041,7.7,6.5,7.1,24.6,0.049,6,5,14,7,8,12,4,4,5,13,16,16,16,14,12,15,13,12,2018-19
5,201565,Derrick Rose,Derrick,1610612750,MIN,30.0,51,24,27,0.471,27.3,110.8,2.1,0.07,0.109,0.6,0.129,0.2,0.073,8.6,10.3,7.0,26.6,0.064,9,9,13,5,6,9,13,15,15,12,19,12,15,16,18,13,16,6,2018-19
6,203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,76,33,43,0.434,13.6,109.0,3.0,0.225,0.331,0.6,0.238,0.5,0.466,4.1,3.7,3.7,13.1,0.04,2,2,20,10,16,7,7,2,2,11,6,6,1,6,6,6,6,14,2018-19
7,203477,Isaiah Canaan,Isaiah,1610612749,MIL,28.0,7,3,4,0.429,13.6,115.8,0.7,0.058,0.082,0.3,0.182,0.1,0.1,4.1,2.1,4.4,14.0,0.01,20,19,2,12,17,19,18,19,20,18,12,13,13,7,2,10,7,19,2018-19
8,203263,James Nunnally,James,1610612745,HOU,28.0,13,7,6,0.538,4.9,118.1,0.3,0.063,0.1,0.1,0.1,0.0,0.0,1.2,1.3,1.2,6.3,0.001,18,15,3,3,21,21,21,18,18,21,20,19,19,1,1,1,1,21,2018-19
9,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,14,4,10,0.286,7.9,106.4,0.4,0.044,0.068,0.2,0.158,0.1,0.333,2.7,2.9,1.9,7.7,0.028,17,17,5,19,20,4,20,21,21,20,17,13,3,4,3,3,2,16,2018-19
10,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,42,23,19,0.548,30.1,113.1,2.1,0.067,0.104,1.0,0.195,0.4,0.119,11.4,9.8,9.1,29.7,0.049,10,10,10,1,5,18,12,17,16,5,10,9,12,20,17,17,17,13,2018-19
11,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,34,15,19,0.441,19.3,117.4,1.5,0.08,0.118,0.5,0.18,0.1,0.034,5.9,5.9,4.7,19.2,0.006,11,11,10,9,11,20,15,14,14,15,13,18,17,11,11,11,11,20,2018-19
12,202710,Jimmy Butler,Jimmy,1610612755,PHI,29.0,10,3,7,0.3,36.1,112.7,3.6,0.098,0.16,2.4,0.32,1.0,0.208,13.7,12.2,14.9,39.4,0.061,19,19,4,18,1,16,6,13,10,1,1,3,8,21,21,21,21,7,2018-19
13,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,74,32,42,0.432,23.7,110.6,2.4,0.098,0.143,1.2,0.278,0.4,0.192,7.4,6.8,7.1,25.1,0.057,3,3,18,11,9,8,10,12,13,4,5,8,9,13,14,14,15,8,2018-19
14,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,77,34,43,0.442,33.0,111.3,9.0,0.257,0.39,0.9,0.157,1.6,0.439,10.8,10.4,9.2,33.7,0.07,1,1,20,8,4,10,1,1,1,8,18,1,2,18,19,18,19,3,2018-19
15,1628966,Keita Bates-Diop,Keita,1610612750,MIN,23.0,30,10,20,0.333,16.8,112.2,2.2,0.129,0.202,0.6,0.217,0.5,0.255,4.5,5.2,4.2,18.3,0.031,12,14,12,16,13,14,11,7,7,14,8,7,6,8,10,8,10,15,2018-19
16,2736,Luol Deng,Luol,1610612750,MIN,34.0,22,11,11,0.5,17.8,105.1,2.4,0.125,0.183,0.7,0.217,0.4,0.286,4.9,4.9,4.4,16.2,0.07,13,13,7,4,12,2,9,8,9,10,7,10,4,10,8,9,9,2,2018-19
17,1628249,Mitchell Creek,Mitchell,1610612750,MIN,27.0,1,0,1,0.0,11.5,104.0,1.0,0.125,0.25,1.0,0.2,0.0,0.0,2.0,3.0,2.0,12.0,0.051,21,21,1,21,18,1,17,9,4,6,9,19,19,3,4,4,4,9,2018-19
18,203496,Robert Covington,Robert,1610612750,MIN,28.0,22,12,10,0.545,34.7,106.1,4.8,0.135,0.202,2.3,0.318,1.1,0.258,10.1,8.3,9.8,30.6,0.125,13,12,5,2,3,3,2,6,8,2,2,2,5,17,16,19,18,1,2018-19
19,201959,Taj Gibson,Taj,1610612750,MIN,34.0,70,32,38,0.457,24.1,111.6,4.1,0.161,0.25,0.8,0.173,0.6,0.189,7.7,7.7,7.5,24.9,0.05,5,3,15,6,7,11,3,3,3,9,14,5,10,15,15,16,14,10,2018-19
20,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,68,29,39,0.426,22.9,108.7,1.6,0.069,0.103,1.2,0.285,0.1,0.034,6.4,6.5,6.6,24.0,0.067,6,7,17,13,10,6,14,16,17,3,4,17,18,12,12,12,12,5,2018-19
0,201166,Aaron Brooks,Aaron,1610612750,MIN,33.0,32,19,13,0.594,5.9,115.7,0.3,0.057,0.082,0.2,0.207,0.0,0.0,2.4,1.7,1.1,5.1,0.001,11,11,5,4,12,15,13,11,11,12,6,12,12,3,2,4,5,15,2017-18
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,23.0,82,47,35,0.573,36.3,108.9,3.4,0.094,0.14,1.1,0.173,0.6,0.182,11.1,9.7,9.9,33.8,0.083,1,1,12,7,2,8,4,8,8,4,9,3,5,15,16,16,16,2,2017-18
2,1626148,Anthony Brown,Anthony,1610612750,MIN,25.0,1,0,1,0.0,3.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.04,15,15,1,15,14,1,15,15,15,16,16,12,12,5,3,1,1,8,2017-18
3,202332,Cole Aldrich,Cole,1610612750,MIN,29.0,21,14,7,0.667,2.3,102.7,0.6,0.286,0.4,0.1,0.143,0.0,0.25,0.9,1.3,0.4,1.7,0.011,13,13,4,1,16,3,11,1,1,15,11,11,3,1,1,3,3,14,2017-18
4,201565,Derrick Rose,Derrick,1610612750,MIN,29.0,9,6,3,0.667,12.4,113.5,0.3,0.027,0.045,0.4,0.174,0.0,0.0,4.8,3.9,4.1,14.0,0.011,14,14,3,1,10,14,12,14,14,11,8,12,12,7,7,8,7,12,2017-18
5,203476,Gorgui Dieng,Gorgui,1610612750,MIN,28.0,79,45,34,0.57,16.9,110.5,3.2,0.201,0.304,0.6,0.198,0.5,0.402,5.6,4.6,4.7,16.5,0.031,6,5,11,12,9,12,6,3,3,9,7,4,2,9,8,9,8,10,2017-18
6,2037,Jamal Crawford,Jamal,1610612750,MIN,38.0,80,45,35,0.563,20.7,112.8,1.0,0.05,0.076,0.5,0.159,0.1,0.066,7.2,5.8,5.6,20.8,0.023,5,5,12,14,6,13,9,12,12,10,10,8,10,11,11,10,11,11,2017-18
7,201952,Jeff Teague,Jeff,1610612750,MIN,30.0,70,41,29,0.586,33.0,110.0,2.6,0.081,0.121,1.5,0.257,0.3,0.112,10.3,8.8,9.7,30.4,0.065,7,7,9,6,5,11,7,10,10,2,4,6,8,13,12,15,12,5,2017-18
8,202710,Jimmy Butler,Jimmy,1610612750,MIN,28.0,59,37,22,0.627,36.7,106.4,4.0,0.112,0.164,2.0,0.282,0.4,0.119,11.4,9.6,9.2,33.5,0.11,9,9,8,3,1,5,3,7,7,1,3,5,7,16,15,13,15,1,2017-18
9,1628383,Justin Patton,Justin,1610612750,MIN,21.0,1,0,1,0.0,3.7,90.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,4.0,2.0,0.0,0.0,0.04,15,15,1,15,14,1,15,15,15,5,1,12,12,5,3,1,1,8,2017-18
10,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,22.0,82,47,35,0.573,35.6,109.2,9.4,0.272,0.397,0.8,0.13,1.4,0.431,10.9,9.3,9.4,33.2,0.077,1,1,12,7,3,9,1,2,2,6,12,1,1,14,14,14,14,4,2017-18
11,1627875,Marcus Georges-Hunt,Marcus,1610612750,MIN,24.0,42,24,18,0.571,5.3,109.9,0.2,0.043,0.07,0.1,0.125,0.0,0.0,1.5,2.0,1.4,4.9,0.011,10,10,7,11,13,10,14,13,13,14,14,12,12,2,5,5,4,13,2017-18
12,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,30.0,67,38,29,0.567,20.5,107.8,3.3,0.164,0.235,0.7,0.231,0.2,0.172,6.8,5.0,5.8,19.8,0.055,8,8,9,13,7,6,5,4,4,8,5,7,6,10,10,11,10,7,2017-18
13,203498,Shabazz Muhammad,Shabazz,1610612749,MIL,25.0,32,19,13,0.594,9.4,121.4,0.9,0.12,0.178,0.2,0.096,0.1,0.111,3.3,2.8,2.8,10.4,-0.015,11,11,5,4,11,16,10,6,6,13,15,10,9,4,6,6,6,16,2017-18
14,201959,Taj Gibson,Taj,1610612750,MIN,33.0,82,47,35,0.573,33.2,108.5,4.8,0.146,0.215,0.8,0.129,0.7,0.227,9.9,9.2,8.9,31.1,0.08,1,1,12,7,4,7,2,5,5,7,13,2,4,12,13,12,13,3,2017-18
15,1626145,Tyus Jones,Tyus,1610612750,MIN,22.0,82,47,35,0.573,17.9,105.2,1.4,0.083,0.122,1.2,0.351,0.1,0.047,5.4,4.8,4.1,17.5,0.061,1,1,12,7,8,4,8,9,9,3,2,9,11,8,9,7,9,6,2017-18
0,203940,Adreian Payne,Adreian,1610612750,MIN,26.0,18,5,13,0.278,7.5,98.6,1.3,0.179,0.279,0.4,0.32,0.4,0.438,2.6,2.4,1.7,6.4,0.043,12,12,5,15,14,3,12,4,3,11,3,5,2,3,4,3,3,10,2016-17
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,22.0,82,31,51,0.378,37.2,111.3,2.8,0.077,0.115,1.0,0.169,0.4,0.106,13.5,10.0,10.9,35.5,0.062,1,1,14,6,2,13,6,15,15,3,10,7,9,16,14,15,14,4,2016-17
2,201575,Brandon Rush,Brandon,1610612750,MIN,31.0,47,15,32,0.319,21.9,111.3,1.8,0.081,0.119,0.5,0.146,0.5,0.25,7.9,6.6,6.4,21.7,0.036,10,11,7,13,6,14,8,13,14,10,12,3,5,10,11,10,11,12,2016-17
3,202332,Cole Aldrich,Cole,1610612750,MIN,28.0,62,23,39,0.371,8.6,107.1,1.7,0.212,0.316,0.4,0.287,0.4,0.511,3.1,2.4,2.3,8.3,0.026,8,8,10,11,13,5,10,2,2,12,6,6,1,5,3,4,4,14,2016-17
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,27.0,82,31,51,0.378,32.4,109.3,5.6,0.181,0.265,1.1,0.204,1.2,0.391,11.2,8.6,9.6,30.7,0.073,1,1,14,6,5,9,2,3,4,2,8,2,3,12,12,12,12,2,2016-17
5,101249,John Lucas III,John,1610612750,MIN,34.0,5,3,2,0.6,2.1,56.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.4,0.4,0.8,2.0,0.046,16,13,1,1,16,1,16,16,16,13,1,14,14,1,1,1,1,9,2016-17
6,201941,Jordan Hill,Jordan,1610612750,MIN,29.0,7,2,5,0.286,6.7,90.1,0.9,0.122,0.194,0.1,0.091,0.0,0.0,1.6,2.1,0.9,5.1,0.052,14,16,3,14,15,2,15,7,7,15,14,14,14,2,2,2,2,7,2016-17
7,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,21.0,82,31,51,0.378,37.0,112.1,8.7,0.247,0.365,0.7,0.116,1.3,0.36,13.1,10.3,11.0,35.7,0.052,1,1,14,6,3,15,1,1,1,8,13,1,4,14,15,16,15,8,2016-17
8,1627739,Kris Dunn,Kris,1610612750,MIN,23.0,78,30,48,0.385,17.1,108.9,1.8,0.112,0.172,1.0,0.316,0.5,0.242,6.3,4.8,4.4,16.1,0.042,4,4,12,4,9,8,7,8,8,3,5,4,6,8,8,7,7,11,2016-17
9,202362,Lance Stephenson,Lance,1610612754,IND,26.0,6,3,3,0.5,11.2,109.8,1.7,0.152,0.238,0.0,0.0,0.0,0.0,2.7,3.2,2.8,9.3,0.023,15,13,2,2,12,10,11,6,6,16,16,14,14,4,5,5,5,15,2016-17
10,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,29.0,65,28,37,0.431,18.3,103.6,2.9,0.157,0.24,0.6,0.195,0.3,0.157,6.2,5.2,4.5,16.7,0.075,7,6,8,3,8,4,5,5,5,9,9,8,7,7,9,8,8,1,2016-17
11,201956,Omri Casspi,Omri,1610612750,MIN,29.0,13,3,10,0.231,17.1,124.6,1.1,0.082,0.13,1.0,0.255,0.2,0.154,9.0,4.2,6.9,18.3,-0.041,13,13,4,16,10,16,13,12,11,3,7,10,8,11,7,11,9,16,2016-17
12,201937,Ricky Rubio,Ricky,1610612750,MIN,26.0,75,28,47,0.373,32.9,111.3,3.2,0.1,0.147,1.7,0.332,0.1,0.046,11.5,9.0,10.1,31.1,0.055,6,6,11,9,4,12,3,9,9,1,2,11,12,13,13,14,13,5,2016-17
13,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,24.0,78,29,49,0.372,19.4,107.9,1.7,0.094,0.141,0.3,0.081,0.1,0.044,7.0,5.2,5.9,19.2,0.053,4,5,13,10,7,6,9,10,10,14,15,13,13,9,10,9,10,6,2016-17
14,1626145,Tyus Jones,Tyus,1610612750,MIN,21.0,60,23,37,0.383,12.9,108.3,1.0,0.078,0.122,0.8,0.318,0.1,0.085,4.5,4.0,3.4,12.7,0.034,9,8,8,5,11,7,14,14,13,7,4,12,10,6,6,6,6,13,2016-17
15,203897,Zach LaVine,Zach,1610612750,MIN,22.0,47,16,31,0.34,37.2,111.2,3.0,0.087,0.128,0.9,0.15,0.2,0.058,13.5,10.3,10.0,35.7,0.062,10,10,6,12,1,11,4,11,12,6,11,9,11,15,16,13,16,3,2016-17
0,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,52,18,34,0.346,9.3,110.8,1.8,0.198,0.294,0.3,0.203,0.2,0.234,4.0,2.9,3.1,10.3,0.009,9,9,8,11,15,13,10,3,4,12,6,6,5,4,4,4,3,13,2015-16
1,1889,Andre Miller,Andre,1610612759,SAS,40.0,26,9,17,0.346,10.8,111.4,0.7,0.067,0.113,0.3,0.243,0.0,0.0,3.9,2.9,2.5,8.3,0.008,14,13,3,11,13,14,15,14,13,11,4,15,15,3,3,3,2,14,2015-16
2,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,81,29,52,0.358,35.1,107.9,2.3,0.066,0.1,1.0,0.161,0.6,0.158,12.3,9.5,9.9,33.6,0.066,5,1,12,4,1,8,7,15,15,3,9,3,7,16,16,16,16,3,2015-16
3,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,33,9,24,0.273,8.4,106.9,0.5,0.056,0.086,0.1,0.071,0.0,0.045,3.7,2.0,2.5,7.6,0.019,13,13,4,15,16,5,16,16,16,15,15,13,12,2,1,1,1,12,2015-16
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,82,29,53,0.354,27.1,106.5,5.2,0.196,0.299,1.1,0.24,1.2,0.419,9.6,7.3,7.3,25.1,0.062,1,1,13,5,5,4,2,4,3,2,5,2,2,12,12,12,12,4,2015-16
5,202962,Greg Smith,Greg,1610612750,MIN,25.0,18,8,10,0.444,10.7,114.5,1.7,0.169,0.231,0.2,0.182,0.1,0.333,4.7,2.1,3.7,11.7,-0.002,15,15,1,1,14,15,11,5,6,14,8,12,3,5,2,5,4,15,2015-16
6,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,82,29,53,0.354,32.0,109.3,7.7,0.242,0.367,0.7,0.132,1.7,0.515,11.3,9.0,9.1,30.5,0.047,1,1,13,5,2,10,1,1,1,7,13,1,1,14,15,15,15,7,2015-16
7,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,38,14,24,0.368,14.6,97.4,3.6,0.235,0.335,0.7,0.283,0.3,0.169,3.5,3.7,2.5,12.3,0.074,11,10,4,2,11,1,4,2,2,6,3,5,6,1,5,2,5,1,2015-16
8,2755,Kevin Martin,Kevin,1610612759,SAS,33.0,39,13,26,0.333,21.4,105.8,1.8,0.086,0.126,0.4,0.142,0.0,0.012,8.2,5.7,6.1,20.0,0.056,10,11,7,13,6,3,9,11,11,9,12,14,14,10,11,11,10,5,2015-16
9,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,60,20,40,0.333,17.9,107.6,2.7,0.156,0.233,0.4,0.157,0.4,0.239,7.4,4.3,4.6,16.1,0.036,8,8,9,13,9,7,5,6,5,10,10,4,4,9,7,8,8,8,2015-16
10,201593,Nikola Pekovic,Nikola,1610612750,MIN,30.0,12,2,10,0.167,13.0,115.9,1.2,0.098,0.154,0.1,0.048,0.0,0.0,5.3,4.5,4.2,12.3,-0.007,16,16,1,16,12,16,13,9,9,16,16,15,15,6,8,6,6,16,2015-16
11,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,76,28,48,0.368,30.6,107.0,3.8,0.124,0.188,2.1,0.391,0.1,0.04,10.2,8.7,7.9,28.5,0.067,7,6,10,2,3,6,3,7,7,1,1,9,13,13,14,13,14,2,2015-16
12,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,82,29,53,0.354,20.5,109.1,2.0,0.102,0.156,0.3,0.094,0.1,0.051,8.3,5.6,5.9,20.2,0.032,1,1,13,5,7,9,8,8,8,13,14,10,11,11,10,10,11,10,2015-16
13,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,77,27,50,0.351,19.0,105.0,1.5,0.078,0.119,0.5,0.149,0.2,0.1,6.1,5.3,4.5,17.9,0.052,6,7,11,10,8,2,12,12,12,8,11,8,8,7,9,7,9,6,2015-16
14,1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,37,13,24,0.351,15.5,109.3,1.1,0.073,0.111,0.8,0.337,0.1,0.07,6.4,4.0,5.5,16.1,0.023,12,11,4,9,10,11,14,13,14,5,2,11,10,8,6,9,7,11,2015-16
15,203897,Zach LaVine,Zach,1610612750,MIN,21.0,82,29,53,0.354,28.0,110.4,2.5,0.089,0.135,0.8,0.184,0.2,0.084,11.6,7.4,8.0,27.6,0.032,1,1,13,5,4,12,6,10,10,4,7,7,9,15,13,14,13,9,2015-16
