,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,SEASON_ID
0,201166,Aaron Brooks,Aaron,1610612750,MIN,33.0,32,19,13,0.594,5.9,0.9,2.2,0.406,0.3,1.0,0.355,0.3,0.3,0.727,0.2,0.3,0.5,0.6,0.3,0.2,0.0,0.1,0.9,0.3,2.3,-2.3,4.1,0,0,4.2,11,11,11,4,12,14,12,14,9,9,5,13,13,10,11,13,13,12,11,12,12,12,11,12,13,14,14,8,1,13,2017-18
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,23.0,82,47,35,0.573,36.3,6.9,15.9,0.438,1.4,4.1,0.331,2.5,3.8,0.643,1.0,3.4,4.4,2.0,1.7,1.1,0.6,0.8,2.0,2.9,17.7,2.5,29.4,1,0,28.9,1,1,1,7,2,3,1,10,2,1,8,4,3,12,5,4,5,6,4,4,3,2,5,4,3,6,4,6,1,4,2017-18
2,1626148,Anthony Brown,Anthony,1610612750,MIN,25.0,1,0,1,0.0,3.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.5,0,0,5.0,15,15,15,15,14,12,15,1,7,8,1,15,15,15,15,15,15,10,15,16,12,15,16,15,12,3,13,8,1,12,2017-18
3,202332,Cole Aldrich,Cole,1610612750,MIN,29.0,21,14,7,0.667,2.3,0.2,0.7,0.333,0.0,0.0,0.0,0.1,0.3,0.333,0.1,0.6,0.7,0.1,0.0,0.1,0.0,0.0,0.5,0.1,0.6,-0.1,2.0,0,0,1.7,13,13,13,1,16,16,16,16,15,15,15,14,14,14,14,11,11,15,14,15,11,13,14,14,16,10,16,8,1,16,2017-18
4,201565,Derrick Rose,Derrick,1610612750,MIN,29.0,9,6,3,0.667,12.4,2.6,6.0,0.426,0.1,0.7,0.167,0.6,0.6,1.0,0.3,0.3,0.7,1.2,0.8,0.4,0.0,0.6,0.2,0.3,5.8,-1.0,9.0,0,0,8.7,14,14,14,1,10,7,7,12,12,11,14,10,11,1,9,12,12,8,7,11,12,6,15,13,9,12,10,8,1,10,2017-18
5,203476,Gorgui Dieng,Gorgui,1610612750,MIN,28.0,79,45,34,0.57,16.9,2.4,4.9,0.479,0.2,0.8,0.311,1.0,1.3,0.775,1.3,3.2,4.6,0.9,0.7,0.6,0.5,0.4,1.9,1.2,5.9,-2.6,15.2,2,0,13.8,6,5,6,12,9,9,9,5,10,10,10,7,7,8,3,6,4,11,9,9,4,7,6,7,8,15,8,5,1,8,2017-18
6,2037,Jamal Crawford,Jamal,1610612750,MIN,38.0,80,45,35,0.563,20.7,3.9,9.3,0.415,1.3,3.9,0.331,1.3,1.4,0.903,0.3,1.0,1.2,2.3,1.2,0.5,0.1,0.2,1.1,1.5,10.3,-1.9,15.9,0,0,16.4,5,5,1,14,6,6,5,13,3,2,9,6,6,2,10,9,10,5,5,10,8,11,9,6,6,13,6,8,1,6,2017-18
7,201952,Jeff Teague,Jeff,1610612750,MIN,30.0,70,41,29,0.586,33.0,5.1,11.3,0.446,1.2,3.3,0.368,2.9,3.4,0.845,0.3,2.6,3.0,7.0,2.5,1.5,0.3,0.7,2.4,3.3,14.2,2.0,31.2,13,0,29.0,7,7,7,6,5,5,4,9,4,5,4,3,4,6,8,7,7,1,1,2,6,5,3,3,4,8,3,3,1,3,2017-18
8,202710,Jimmy Butler,Jimmy,1610612750,MIN,28.0,59,37,22,0.627,36.7,7.4,15.6,0.474,1.2,3.4,0.35,6.2,7.2,0.854,1.3,4.0,5.3,4.9,1.8,2.0,0.4,0.7,1.3,5.2,22.2,6.3,41.1,3,0,38.3,9,9,9,3,1,2,2,6,5,4,6,1,1,5,4,3,3,2,3,1,5,3,8,1,1,1,2,4,1,2,2017-18
9,1628383,Justin Patton,Justin,1610612750,MIN,21.0,1,0,1,0.0,3.7,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,0,0,4.0,15,15,15,15,14,12,13,4,15,15,15,15,15,15,15,15,15,16,15,5,12,15,10,15,14,3,12,8,1,14,2017-18
10,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,22.0,82,47,35,0.573,35.6,7.8,14.3,0.545,1.5,3.5,0.421,4.2,4.9,0.858,2.9,9.4,12.3,2.4,1.9,0.8,1.4,0.8,3.5,4.6,21.3,4.5,44.3,68,0,41.9,1,1,1,7,3,1,3,3,1,3,2,2,2,4,1,1,1,4,2,6,1,1,1,2,2,2,1,1,1,1,2017-18
11,1627875,Marcus Georges-Hunt,Marcus,1610612750,MIN,24.0,42,24,18,0.571,5.3,0.5,1.1,0.438,0.1,0.4,0.267,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0.1,0.0,0.0,0.8,0.4,1.4,-0.8,2.5,0,0,2.3,10,10,10,11,13,15,14,11,13,14,11,12,12,13,13,14,14,14,13,14,12,13,12,11,15,11,15,8,1,15,2017-18
12,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,30.0,67,38,29,0.567,20.5,2.6,5.5,0.461,1.1,2.7,0.415,0.5,0.7,0.8,0.8,3.3,4.1,1.3,0.8,0.7,0.2,0.3,2.1,0.7,6.8,0.1,15.8,1,0,15.3,8,8,7,13,7,8,8,7,6,6,3,11,10,7,6,5,6,7,8,8,7,9,4,9,7,9,7,6,1,7,2017-18
14,201959,Taj Gibson,Taj,1610612750,MIN,33.0,82,47,35,0.573,33.2,5.2,9.0,0.577,0.1,0.4,0.2,1.7,2.3,0.768,2.4,4.8,7.1,1.2,1.1,0.8,0.7,0.7,2.7,1.9,12.2,2.9,25.9,18,0,23.5,1,1,1,7,4,4,6,2,14,13,13,5,5,9,2,2,2,9,6,7,2,4,2,5,5,5,5,2,1,5,2017-18
15,1626145,Tyus Jones,Tyus,1610612750,MIN,22.0,82,47,35,0.573,17.9,1.8,4.0,0.457,0.5,1.6,0.349,0.9,1.0,0.877,0.2,1.4,1.6,2.8,0.7,1.2,0.1,0.2,1.3,1.0,5.1,2.2,14.2,0,0,12.5,1,1,1,7,8,10,10,8,8,7,7,8,8,3,12,8,8,3,10,3,9,10,7,8,10,7,9,8,1,9,2017-18
0,203940,Adreian Payne,Adreian,1610612750,MIN,26.0,18,5,13,0.278,7.5,1.3,3.0,0.426,0.2,0.8,0.2,0.8,1.1,0.737,0.5,1.3,1.8,0.4,0.4,0.4,0.4,0.1,1.8,0.7,3.5,0.4,8.3,0,0,7.6,12,12,12,15,14,12,12,9,11,10,11,7,7,10,9,12,12,14,14,11,5,14,9,11,10,4,12,9,3,12,2016-17
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,22.0,82,31,51,0.378,37.2,8.6,19.1,0.452,1.3,3.5,0.356,5.0,6.6,0.76,1.2,2.8,4.0,2.3,2.3,1.0,0.4,1.2,2.2,4.8,23.6,-0.2,33.6,1,0,33.9,1,1,1,6,2,2,1,8,2,2,5,1,1,8,3,6,4,6,3,3,7,1,6,1,2,8,2,5,3,2,2016-17
2,201575,Brandon Rush,Brandon,1610612750,MIN,31.0,47,15,32,0.319,21.9,1.5,4.0,0.374,0.9,2.4,0.386,0.3,0.4,0.722,0.3,1.8,2.1,1.0,0.6,0.5,0.5,0.2,0.9,0.4,4.2,-0.9,10.4,0,0,10.1,10,11,10,13,6,10,9,15,4,6,2,13,12,11,12,8,10,9,12,10,3,9,13,15,8,11,10,9,3,9,2016-17
3,202332,Cole Aldrich,Cole,1610612750,MIN,28.0,62,23,39,0.371,8.6,0.7,1.4,0.523,0.0,0.0,0.0,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.3,0.4,0.4,0.1,1.4,0.4,1.7,-0.5,7.4,1,0,6.2,8,8,7,11,13,14,15,2,13,15,13,14,13,12,8,10,8,13,15,12,6,12,10,14,15,10,13,5,3,13,2016-17
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,27.0,82,31,51,0.378,32.4,4.0,8.1,0.502,0.2,0.5,0.372,1.7,2.0,0.814,2.3,5.6,7.9,1.9,1.3,1.1,1.2,0.6,3.1,2.0,10.0,0.4,27.7,13,0,24.4,1,1,1,6,5,4,5,3,10,12,3,6,6,5,2,2,2,7,5,2,2,5,1,5,5,5,5,3,3,5,2016-17
5,101249,John Lucas III,John,1610612750,MIN,34.0,5,3,2,0.6,2.1,0.2,0.8,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4,2.4,1.9,0,0,1.4,16,13,16,1,16,16,16,16,13,14,13,16,16,16,15,16,16,15,16,13,14,15,16,16,16,1,16,9,3,16,2016-17
6,201941,Jordan Hill,Jordan,1610612750,MIN,29.0,7,2,5,0.286,6.7,0.7,1.9,0.385,0.0,0.0,0.0,0.3,0.3,1.0,1.1,0.9,2.0,0.0,0.6,0.1,0.0,0.1,1.3,0.4,1.7,1.7,4.0,0,0,4.0,14,16,14,14,15,15,14,13,13,15,13,12,15,1,4,15,11,16,13,15,14,11,11,13,14,2,15,9,3,15,2016-17
7,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,21.0,82,31,51,0.378,37.0,9.8,18.0,0.542,1.2,3.4,0.367,4.3,5.2,0.832,3.6,8.7,12.3,2.7,2.6,0.7,1.3,1.1,2.9,4.7,25.1,-0.3,47.1,62,1,45.2,1,1,1,6,3,1,2,1,3,3,4,2,2,4,1,1,1,3,2,8,1,2,2,2,1,9,1,1,1,1,2016-17
8,1627739,Kris Dunn,Kris,1610612750,MIN,23.0,78,30,48,0.385,17.1,1.5,4.0,0.377,0.3,0.9,0.288,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.1,1.0,0.5,0.2,2.3,0.8,3.8,-1.7,13.2,1,0,11.5,4,4,5,4,9,9,8,14,9,9,10,10,9,14,13,7,9,5,6,3,4,7,5,9,9,13,8,5,3,8,2016-17
10,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,29.0,65,28,37,0.431,18.3,2.3,5.5,0.424,0.9,2.7,0.316,0.7,0.9,0.738,0.9,2.9,3.8,1.2,0.9,0.6,0.3,0.2,2.4,1.0,6.2,-0.2,14.4,3,0,13.9,7,6,8,3,8,7,7,10,5,4,8,8,8,9,7,5,5,8,7,9,8,10,4,7,7,7,6,4,3,7,2016-17
11,201956,Omri Casspi,Omri,1610612750,MIN,29.0,13,3,10,0.231,17.1,1.5,2.9,0.5,0.2,0.8,0.2,0.4,0.6,0.625,0.5,1.1,1.5,0.8,0.8,1.0,0.2,0.2,1.8,0.5,3.5,-6.5,9.3,0,0,8.3,13,13,13,16,10,11,13,4,12,11,11,11,11,13,10,13,14,10,8,3,10,7,8,12,13,16,11,9,3,11,2016-17
12,201937,Ricky Rubio,Ricky,1610612750,MIN,26.0,75,28,47,0.373,32.9,3.5,8.7,0.402,0.8,2.6,0.306,3.4,3.8,0.891,0.9,3.2,4.1,9.1,2.6,1.7,0.1,0.4,2.7,3.1,11.1,-0.1,32.6,25,1,28.8,6,6,6,9,4,6,4,12,6,5,9,3,3,2,6,3,3,1,1,1,11,6,3,3,4,6,3,2,1,4,2016-17
13,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,24.0,78,29,49,0.372,19.4,3.7,7.7,0.482,0.6,1.9,0.338,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.7,0.3,0.1,0.6,1.1,1.8,9.9,-1.0,14.3,1,0,14.5,4,5,4,10,7,5,6,5,7,7,7,5,5,6,5,9,7,12,9,14,13,4,12,6,6,12,7,5,3,6,2016-17
14,1626145,Tyus Jones,Tyus,1610612750,MIN,21.0,60,23,37,0.383,12.9,1.3,3.0,0.414,0.4,1.2,0.356,0.6,0.7,0.767,0.2,1.0,1.1,2.6,0.6,0.8,0.1,0.1,0.8,0.9,3.5,0.6,10.7,0,0,9.4,9,8,8,5,11,13,11,11,8,8,6,9,10,7,14,14,15,4,11,7,12,13,14,8,12,3,9,9,3,10,2016-17
15,203897,Zach LaVine,Zach,1610612750,MIN,22.0,47,16,31,0.34,37.2,6.9,15.1,0.459,2.6,6.6,0.387,2.5,3.0,0.836,0.4,3.0,3.4,3.0,1.8,0.9,0.2,0.8,2.2,2.3,18.9,-2.5,28.9,0,0,30.0,10,10,11,12,1,3,3,7,1,1,1,4,4,3,11,4,6,2,4,6,9,3,7,4,3,15,4,9,3,3,2016-17
0,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,52,18,34,0.346,9.3,1.0,2.8,0.366,0.2,0.6,0.281,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.7,0.3,0.2,0.2,1.5,0.6,2.5,-2.3,6.8,0,0,6.4,9,9,9,11,15,14,13,15,10,10,11,14,14,15,11,10,10,14,12,12,6,13,11,14,14,11,14,6,1,14,2015-16
2,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,81,29,52,0.358,35.1,7.3,16.0,0.459,0.7,2.3,0.3,5.3,7.0,0.761,1.3,2.3,3.6,2.0,2.2,1.0,0.6,1.1,2.0,4.9,20.7,-0.8,30.4,1,0,30.1,5,1,5,4,1,2,1,8,5,4,8,1,1,10,3,7,5,5,2,3,3,1,6,1,1,6,3,5,1,2,2015-16
3,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,33,9,24,0.273,8.4,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.2,1.0,0.2,0.5,0.6,0.3,0.4,0.1,0.0,0.1,1.0,0.2,2.3,-0.4,3.5,0,0,4.0,13,13,11,15,16,16,15,11,7,7,5,15,16,1,16,16,16,15,14,15,13,14,14,16,16,4,16,6,1,16,2015-16
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,82,29,53,0.354,27.1,3.8,7.1,0.532,0.1,0.2,0.3,2.5,3.0,0.827,1.9,5.2,7.1,1.7,1.7,1.1,1.2,0.6,2.7,2.5,10.1,-0.1,26.5,15,0,23.7,1,1,1,5,5,5,7,4,11,12,8,5,5,4,2,2,2,7,5,2,2,5,2,4,6,3,4,2,1,4,2015-16
5,202962,Greg Smith,Greg,1610612750,MIN,25.0,18,8,10,0.444,10.7,1.0,1.8,0.563,0.0,0.0,0.0,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.4,0.2,0.1,0.4,1.6,0.8,2.4,-4.3,6.1,0,0,5.6,15,15,15,1,14,15,16,2,14,15,14,12,10,16,6,11,9,15,15,14,12,6,10,11,15,15,15,6,1,15,2015-16
6,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,82,29,53,0.354,32.0,7.6,14.1,0.542,0.4,1.1,0.341,2.7,3.4,0.811,2.8,7.7,10.5,2.0,2.2,0.7,1.7,0.8,3.0,3.0,18.3,-1.6,38.8,52,0,35.9,1,1,1,5,2,1,2,3,9,9,4,4,4,5,1,1,1,6,3,7,1,2,1,3,2,7,1,1,1,1,2015-16
7,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,38,14,24,0.368,14.6,1.4,3.0,0.47,0.0,0.0,0.0,0.4,0.6,0.667,0.4,3.6,3.9,1.6,0.4,0.7,0.3,0.1,1.8,0.7,3.2,1.5,13.0,0,0,10.8,11,10,11,2,11,11,11,5,14,14,14,13,13,14,10,4,4,8,13,6,5,15,7,12,12,1,8,6,1,9,2015-16
9,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,60,20,40,0.333,17.9,1.8,3.9,0.468,0.8,2.1,0.384,0.7,0.9,0.727,0.8,2.7,3.5,1.4,0.8,0.4,0.4,0.2,2.6,1.0,5.1,-2.1,13.0,3,0,12.4,8,8,8,13,9,8,10,6,4,5,2,10,11,11,5,5,6,9,10,10,4,11,4,9,8,9,9,4,1,8,2015-16
10,201593,Nikola Pekovic,Nikola,1610612750,MIN,30.0,12,2,10,0.167,13.0,1.6,4.2,0.38,0.0,0.0,0.0,1.3,1.7,0.8,0.6,1.2,1.8,0.9,0.8,0.1,0.0,0.2,1.8,1.5,4.5,-5.3,7.5,0,0,7.3,16,16,15,16,12,9,9,12,14,15,14,8,8,6,7,13,13,12,11,16,15,11,8,8,9,16,13,6,1,11,2015-16
11,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,76,28,48,0.368,30.6,2.9,7.7,0.374,0.8,2.5,0.326,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.5,2.1,0.1,0.4,2.6,3.4,10.1,0.2,32.5,14,0,28.4,7,6,7,2,3,7,6,14,3,3,6,2,2,3,8,3,3,1,1,1,9,7,3,2,7,2,2,3,1,3,2015-16
12,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,82,29,53,0.354,20.5,3.9,8.3,0.465,0.5,1.9,0.289,2.3,3.0,0.764,1.2,2.0,3.3,0.6,0.9,0.3,0.1,0.7,1.1,2.2,10.5,-3.3,15.7,0,0,15.7,1,1,1,5,7,4,5,7,6,6,10,6,6,9,4,8,7,13,9,13,10,4,13,5,5,12,6,6,1,7,2015-16
13,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,77,27,50,0.351,19.0,1.3,3.0,0.445,0.1,0.3,0.174,0.2,0.2,0.684,0.4,1.5,1.9,1.0,0.4,0.5,0.2,0.1,0.8,0.4,2.9,-1.7,8.2,0,0,7.1,6,7,6,10,8,13,12,10,12,11,13,16,15,13,9,12,12,11,16,8,8,16,16,15,13,8,11,6,1,13,2015-16
14,1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,37,13,24,0.351,15.5,1.5,4.2,0.359,0.4,1.4,0.302,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.9,0.8,0.1,0.3,0.9,0.9,4.2,-3.6,12.0,0,0,10.7,12,11,11,9,10,10,8,16,8,8,7,9,9,12,15,14,14,3,8,5,11,9,15,10,10,14,10,6,1,10,2015-16
15,203897,Zach LaVine,Zach,1610612750,MIN,21.0,82,29,53,0.354,28.0,5.3,11.7,0.452,1.5,3.9,0.389,2.0,2.5,0.793,0.3,2.5,2.8,3.1,1.9,0.8,0.2,0.7,2.4,1.9,14.0,-3.6,23.2,0,0,23.5,1,1,1,5,4,3,3,9,1,1,1,7,7,7,12,6,8,2,4,4,7,3,5,7,3,13,5,6,1,5,2015-16
