,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
2,1610612750,2001,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",26.0,3,Virtus Bologna,1725,
3,1610612750,2001,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,G-F,6-7,244,"MAR 05, 1977",25.0,2,Miami (Ohio),1887,
4,1610612750,2001,00,Felipe Lopez,Felipe,felipe-lopez,13,G-F,6-5,195,"DEC 19, 1974",27.0,3,St. John's (NY),1732,
5,1610612750,2001,00,Robert Pack,Robert,robert-pack,14,G,6-2,190,"FEB 03, 1969",33.0,10,Southern California,123,
6,1610612750,2001,00,Gary Trent,Gary,gary-trent,20,F,6-8,250,"SEP 22, 1974",27.0,6,Ohio,718,
7,1610612750,2001,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",26.0,6,Farragut Academy HS (IL),708,
8,1610612750,2001,00,Marc Jackson,Marc,marc-jackson,25,F-C,6-10,270,"JAN 16, 1975",27.0,1,Temple,1531,
9,1610612750,2001,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",26.0,6,Maryland,693,
10,1610612750,2001,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",38.0,12,Mercer,417,
11,1610612750,2001,00,Anthony Peeler,Anthony,anthony-peeler,44,G,6-4,208,"NOV 25, 1969",32.0,9,Missouri,324,
0,1610612750,2000,00,LaPhonso Ellis,LaPhonso,laphonso-ellis,3,C-F,6-8,240,"MAY 05, 1970",31.0,8,Notre Dame,111,
1,1610612750,2000,00,Chauncey Billups,Chauncey,chauncey-billups,4,G,6-3,202,"SEP 25, 1976",24.0,3,Colorado,1497,
2,1610612750,2000,00,William Avery,William,william-avery,5,G,6-2,197,"AUG 08, 1979",21.0,1,Duke,1895,
3,1610612750,2000,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",31.0,9,Oregon,210,
4,1610612750,2000,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,250,"MAY 30, 1976",25.0,2,Virtus Bologna,1725,
5,1610612750,2000,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,F,6-7,244,"MAR 05, 1977",24.0,1,Miami (Ohio),1887,
6,1610612750,2000,00,Felipe Lopez,Felipe,felipe-lopez,13,G-F,6-5,195,"DEC 19, 1974",26.0,2,St. John's (NY),1732,
7,1610612750,2000,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",25.0,5,Farragut Academy HS (IL),708,
8,1610612750,2000,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",34.0,4,Indiana,1051,
9,1610612750,2000,00,Reggie Slater,Reggie,reggie-slater,35,F,6-7,255,"AUG 27, 1970",30.0,5,Wyoming,1073,
10,1610612750,2000,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",37.0,11,Mercer,417,
11,1610612750,2000,00,Anthony Peeler,Anthony,anthony-peeler,44,G,6-4,208,"NOV 25, 1969",31.0,8,Missouri,324,
0,1610612750,1999,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",30.0,7,Missouri,324,
1,1610612750,1999,00,Malik Sealy,Malik,malik-sealy,2,G-F,6-8,200,"FEB 01, 1970",30.0,7,St. John's (NY),907,
2,1610612750,1999,00,William Avery,William,william-avery,5,G,6-2,180,"AUG 08, 1979",20.0,R,Duke,1895,
3,1610612750,1999,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",30.0,8,Oregon,210,
4,1610612750,1999,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",24.0,1,Virtus Bologna,1725,
5,1610612750,1999,00,Wally Szczerbiak,Wally,wally-szczerbiak,10,F,6-7,243,"MAR 05, 1977",23.0,R,Miami (Ohio),1887,
6,1610612750,1999,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",33.0,10,Georgia Tech,67,
7,1610612750,1999,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",24.0,4,Farragut Academy HS (IL),708,
8,1610612750,1999,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",33.0,3,Indiana,1051,
9,1610612750,1999,00,Bobby Jackson,Bobby,bobby-jackson,24,G,6-1,185,"MAR 13, 1973",27.0,2,Minnesota,1517,
10,1610612750,1999,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",24.0,4,Maryland,693,
11,1610612750,1999,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",36.0,10,Mercer,417,
0,1610612750,1998,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",29.0,6,Missouri,324,
1,1610612750,1998,00,Malik Sealy,Malik,malik-sealy,2,G-F,6-8,200,"FEB 01, 1970",29.0,6,St. John's (NY),907,
2,1610612750,1998,00,Terrell Brandon,Terrell,terrell-brandon,7,G,5-11,173,"MAY 20, 1970",29.0,7,Oregon,210,
3,1610612750,1998,00,Rasho Nesterovic,Rasho,rasho-nesterovic,8,C,7-0,248,"MAY 30, 1976",23.0,R,Virtus Bologna,1725,
4,1610612750,1998,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",32.0,9,Georgia Tech,67,
5,1610612750,1998,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",23.0,3,Farragut Academy HS (IL),708,
6,1610612750,1998,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",32.0,2,Indiana,1051,
7,1610612750,1998,00,Bobby Jackson,Bobby,bobby-jackson,24,G,6-1,185,"MAR 13, 1973",26.0,1,Minnesota,1517,
8,1610612750,1998,00,James Robinson,James,james-robinson,26,G,6-2,180,"AUG 31, 1970",28.0,5,Alabama,381,
9,1610612750,1998,00,Joe Smith,Joe,joe-smith,32,F,6-10,225,"JUL 26, 1975",23.0,3,Maryland,693,
10,1610612750,1998,00,Sam Mitchell,Sam,sam-mitchell,42,F-C,6-7,215,"SEP 02, 1963",35.0,9,Mercer,417,
11,1610612750,1998,00,Andrae Patterson,Andrae,andrae-patterson,45,F,6-9,238,"NOV 12, 1975",23.0,R,Indiana,1754,
0,1610612750,1997,00,Anthony Peeler,Anthony,anthony-peeler,1,G,6-4,208,"NOV 25, 1969",28.0,5,Missouri,324,
1,1610612750,1997,00,Stephon Marbury,Stephon,stephon-marbury,3,G,6-2,180,"FEB 20, 1977",21.0,1,Georgia Tech,950,
2,1610612750,1997,00,Micheal Williams,Micheal,micheal-williams,4,G,6-2,175,"JUL 23, 1966",31.0,9,Baylor,52,
3,1610612750,1997,00,Bill Curley,Bill,bill-curley,15,F,6-9,245,"MAY 29, 1972",26.0,3,Boston College,223,
4,1610612750,1997,00,Tom Hammonds,Tom,tom-hammonds,20,F,6-9,225,"MAR 27, 1967",31.0,8,Georgia Tech,67,
5,1610612750,1997,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",22.0,2,Farragut Academy HS (IL),708,
6,1610612750,1997,00,Terry Porter,Terry,terry-porter,30,G,6-3,195,"APR 08, 1963",35.0,12,Wisconsin-Stevens Point,345,
7,1610612750,1997,00,Reggie Jordan,Reggie,reggie-jordan,31,G,6-4,195,"JAN 26, 1968",30.0,3,New Mexico State,674,
8,1610612750,1997,00,DeJuan Wheat,DeJuan,dejuan-wheat,32,G,6-0,165,"OCT 14, 1973",24.0,R,Louisville,1545,
9,1610612750,1997,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",34.0,8,Mercer,417,
10,1610612750,1997,00,Cherokee Parks,Cherokee,cherokee-parks,44,C-F,6-11,240,"OCT 11, 1972",25.0,2,Duke,685,
11,1610612750,1997,00,Stanley Roberts,Stanley,stanley-roberts,53,C,7-0,290,"FEB 07, 1970",28.0,6,Louisiana State,914,
0,1610612750,1996,00,Stephon Marbury,Stephon,stephon-marbury,3,G,6-2,180,"FEB 20, 1977",20.0,R,Georgia Tech,950,
1,1610612750,1996,00,Doug West,Doug,doug-west,5,G,6-6,220,"MAY 27, 1967",30.0,7,Villanova,28,
2,1610612750,1996,00,Shane Heal,Shane,shane-heal,10,G,6-0,180,"SEP 06, 1970",26.0,R,Sydney Kings,1049,
3,1610612750,1996,00,Stojko Vrankovic,Stojko,stojko-vrankovic,11,C,7-2,260,"JAN 22, 1964",33.0,2,Aris,1037,
4,1610612750,1996,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",21.0,1,Farragut Academy HS (IL),708,
5,1610612750,1996,00,Dean Garrett,Dean,dean-garrett,22,C,6-11,250,"NOV 27, 1966",30.0,R,Indiana,1051,
6,1610612750,1996,00,Tom Gugliotta,Tom,tom-gugliotta,24,F,6-10,240,"DEC 19, 1969",27.0,4,North Carolina State,339,
7,1610612750,1996,00,James Robinson,James,james-robinson,26,G,6-2,180,"AUG 31, 1970",26.0,3,Alabama,381,
8,1610612750,1996,00,Terry Porter,Terry,terry-porter,30,G,6-3,195,"APR 08, 1963",34.0,11,Wisconsin-Stevens Point,345,
9,1610612750,1996,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",33.0,7,Mercer,417,
10,1610612750,1996,00,Chris Carr,Chris,chris-carr,43,G-F,6-6,220,"MAR 12, 1974",23.0,1,Southern Illinois,713,
11,1610612750,1996,00,Cherokee Parks,Cherokee,cherokee-parks,44,F,6-11,240,"OCT 11, 1972",24.0,1,Duke,685,
0,1610612750,1995,00,Charles Smith,Charles,charles-smith,,F,6-1,160,"NOV 29, 1967",28.0,2,Georgetown,78179,
1,1610612750,1995,00,Spud Webb,Spud,spud-webb,4,G,5-7,133,"JUL 13, 1963",32.0,10,North Carolina State,892,
2,1610612750,1995,00,Micheal Williams,Micheal,micheal-williams,4,G,6-2,175,"JUL 23, 1966",29.0,7,Baylor,52,
3,1610612750,1995,00,Doug West,Doug,doug-west,5,G-F,6-6,220,"MAY 27, 1967",29.0,6,Villanova,28,
4,1610612750,1995,00,Mark Davis,Mark,mark-davis,7,G-F,6-7,210,"APR 26, 1973",23.0,R,Texas Tech,707,
5,1610612750,1995,00,Kevin Garnett,Kevin,kevin-garnett,21,F,6-11,220,"MAY 19, 1976",20.0,R,Farragut Academy HS (IL),708,
6,1610612750,1995,00,Tom Gugliotta,Tom,tom-gugliotta,24,F,6-10,240,"DEC 19, 1969",26.0,3,North Carolina State,339,
7,1610612750,1995,00,Andrew Lang,Andrew,andrew-lang,28,C,6-11,250,"JUN 28, 1966",30.0,7,Arkansas,457,
8,1610612750,1995,00,Terry Porter,Terry,terry-porter,30,G,6-3,195,"APR 08, 1963",33.0,10,Wisconsin-Stevens Point,345,
9,1610612750,1995,00,Marques Bragg,Marques,marques-bragg,33,F,6-8,230,"MAR 24, 1970",26.0,R,Providence,66,
10,1610612750,1995,00,Isaiah Rider,Isaiah,isaiah-rider,34,G,6-5,222,"MAR 12, 1971",25.0,2,UNLV,375,
11,1610612750,1995,00,Eric Riley,Eric,eric-riley,40,C,7-0,245,"JUN 02, 1970",26.0,2,Michigan,35,
12,1610612750,1995,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-7,215,"SEP 02, 1963",32.0,6,Mercer,417,
13,1610612750,1995,00,Jerome Allen,Jerome,jerome-allen,53,G,6-4,184,"JAN 28, 1973",23.0,R,Pennsylvania,706,
0,1610612750,1994,00,Mike Brown,Mike,mike-brown,40,C,6-10,257,"JUL 19, 1963",31.0,8,George Washington,1479,
1,1610612750,1994,00,Pat Durham,Pat,pat-durham,30,F,6-7,210,"MAR 10, 1967",28.0,1,Colorado State,1090,
2,1610612750,1994,00,Greg Foster,Greg,greg-foster,44,C,6-11,240,"OCT 03, 1968",26.0,4,Texas-El Paso,323,
3,1610612750,1994,00,Winston Garland,Winston,winston-garland,22,G,6-2,170,"DEC 19, 1964",30.0,6,Missouri State,76782,
4,1610612750,1994,00,Andres Guibert,Andres,andres-guibert,51,C,6-10,225,"OCT 28, 1968",26.0,1,Cantera Instituto,76903,
5,1610612750,1994,00,Askia Jones,Askia,askia-jones,2,F,6-5,200,"DEC 03, 1971",23.0,R,Kansas State,77174,
6,1610612750,1994,00,Stacey King,Stacey,stacey-king,21,C,6-11,230,"JAN 29, 1967",28.0,5,Oklahoma,351,
7,1610612750,1994,00,Christian Laettner,Christian,christian-laettner,32,F,6-11,245,"AUG 17, 1969",25.0,2,Duke,363,
8,1610612750,1994,00,Darrick Martin,Darrick,darrick-martin,15,G,5-11,170,"MAR 06, 1971",24.0,R,UCLA,239,
9,1610612750,1994,00,Isaiah Rider,Isaiah,isaiah-rider,34,G,6-5,215,"MAR 12, 1971",24.0,1,UNLV,375,
10,1610612750,1994,00,Sean Rooks,Sean,sean-rooks,45,C,6-10,250,"SEP 09, 1969",25.0,2,Arizona,399,
11,1610612750,1994,00,Charles Shackleford,Charles,charles-shackleford,17,C,6-10,225,"APR 22, 1966",29.0,4,North Carolina State,1593,
12,1610612750,1994,00,Chris Smith,Chris,chris-smith,3,G,6-3,190,"MAY 17, 1970",25.0,2,Connecticut,1814,
13,1610612750,1994,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",28.0,5,Villanova,28,
14,1610612750,1994,00,Micheal Williams,Micheal,micheal-williams,4,G,6-2,175,"JUL 23, 1966",28.0,6,Baylor,52,
0,1610612750,1993,00,Thurl Bailey,Thurl,thurl-bailey,41,F,6-11,215,"APR 07, 1961",33.0,10,North Carolina State,1847,
1,1610612750,1993,00,Mike Brown,Mike,mike-brown,40,C,6-10,257,"JUL 19, 1963",30.0,7,George Washington,1479,
2,1610612750,1993,00,Brian Davis,Brian,brian-davis,23,F,6-7,200,"JUN 21, 1970",24.0,R,Duke,76517,
3,1610612750,1993,00,Tellis Frank,Tellis,tellis-frank,32,F,6-10,225,"APR 26, 1965",29.0,4,Western Kentucky,76748,
4,1610612750,1993,00,Andres Guibert,Andres,andres-guibert,51,C,6-10,225,"OCT 28, 1968",25.0,R,Cantera Instituto,76903,
5,1610612750,1993,00,Stanley Jackson,Stanley,stanley-jackson,7,G,6-3,185,"OCT 10, 1970",23.0,R,Alabama-Birmingham,77109,
6,1610612750,1993,00,Stacey King,Stacey,stacey-king,21,C,6-11,230,"JAN 29, 1967",27.0,4,Oklahoma,351,
7,1610612750,1993,00,Christian Laettner,Christian,christian-laettner,32,F-C,6-11,245,"AUG 17, 1969",24.0,1,Duke,363,
8,1610612750,1993,00,Marlon Maxey,Marlon,marlon-maxey,25,F,6-8,250,"FEB 19, 1969",25.0,1,Texas-El Paso,77486,
9,1610612750,1993,00,Chuck Person,Chuck,chuck-person,45,F,6-8,220,"JUN 27, 1964",30.0,7,Auburn,456,
10,1610612750,1993,00,Isaiah Rider,Isaiah,isaiah-rider,34,G,6-5,215,"MAR 12, 1971",23.0,R,UNLV,375,
11,1610612750,1993,00,Chris Smith,Chris,chris-smith,3,G,6-3,190,"MAY 17, 1970",24.0,1,Connecticut,1814,
12,1610612750,1993,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",27.0,4,Villanova,28,
13,1610612750,1993,00,Micheal Williams,Micheal,micheal-williams,4,G,6-2,175,"JUL 23, 1966",27.0,5,Baylor,52,
14,1610612750,1993,00,Corey Williams,Corey,corey-williams,12,G,6-3,190,"AUG 08, 1977",16.0,1,Oklahoma State,101258,
0,1610612750,1992,00,Thurl Bailey,Thurl,thurl-bailey,41,F,6-11,215,"APR 07, 1961",32.0,9,North Carolina State,1847,
1,1610612750,1992,00,Lance Blanks,Lance,lance-blanks,21,G,6-4,190,"SEP 09, 1966",26.0,2,Texas-Austin,76183,
2,1610612750,1992,00,Christian Laettner,Christian,christian-laettner,32,F-C,6-11,245,"AUG 17, 1969",23.0,R,Duke,363,
3,1610612750,1992,00,Luc Longley,Luc,luc-longley,13,C,7-2,265,"JAN 19, 1969",24.0,1,New Mexico,26,
4,1610612750,1992,00,Marlon Maxey,Marlon,marlon-maxey,25,F,6-8,250,"FEB 19, 1969",24.0,R,Texas-El Paso,77486,
5,1610612750,1992,00,Bob McCann,Bob,bob-mccann,30,F,6-6,244,"APR 22, 1964",29.0,2,Morehead State,737,
6,1610612750,1992,00,Chuck Person,Chuck,chuck-person,45,F,6-8,220,"JUN 27, 1964",29.0,6,Auburn,456,
7,1610612750,1992,00,Brad Sellers,Brad,brad-sellers,4,F,7-0,210,"DEC 17, 1962",30.0,5,Ohio State,78110,
8,1610612750,1992,00,Chris Smith,Chris,chris-smith,3,G,6-3,190,"MAY 17, 1970",23.0,R,Connecticut,1814,
9,1610612750,1992,00,Felton Spencer,Felton,felton-spencer,50,C,7-0,265,"JAN 05, 1968",25.0,2,Louisville,280,
10,1610612750,1992,00,Gundars Vetra,Gundars,gundars-vetra,2,F,6-6,195,"MAY 22, 1967",26.0,R,VEF Riga,78415,
11,1610612750,1992,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",26.0,3,Villanova,28,
12,1610612750,1992,00,Micheal Williams,Micheal,micheal-williams,24,G,6-2,175,"JUL 23, 1966",26.0,4,Baylor,52,
0,1610612750,1991,00,Thurl Bailey,Thurl,thurl-bailey,41,F,6-11,215,"APR 07, 1961",31.0,8,North Carolina State,1847,
1,1610612750,1991,00,Randy Breuer,Randy,randy-breuer,45,C,7-3,230,"OCT 11, 1960",31.0,8,Minnesota,76247,
2,1610612750,1991,00,Scott Brooks,Scott,scott-brooks,1,G,5-11,165,"JUL 31, 1965",26.0,3,California-Irvine,418,
3,1610612750,1991,00,Myron Brown,Myron,myron-brown,34,F,6-3,180,"NOV 03, 1969",22.0,R,Slippery Rock,76277,
4,1610612750,1991,00,Tony Campbell,Tony,tony-campbell,19,F,6-7,215,"MAY 07, 1962",30.0,7,Ohio State,76338,
5,1610612750,1991,00,Tellis Frank,Tellis,tellis-frank,32,F,6-10,225,"APR 26, 1965",27.0,3,Western Kentucky,76748,
6,1610612750,1991,00,Gerald Glass,Gerald,gerald-glass,4,F,6-5,221,"NOV 12, 1967",24.0,1,Mississippi,76821,
7,1610612750,1991,00,Luc Longley,Luc,luc-longley,13,C,7-2,265,"JAN 19, 1969",23.0,R,New Mexico,26,
8,1610612750,1991,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-6,210,"SEP 02, 1963",28.0,2,Mercer,417,
9,1610612750,1991,00,Tod Murphy,Tod,tod-murphy,9,C,6-9,220,"DEC 24, 1963",28.0,3,California-Irvine,77674,
10,1610612750,1991,00,Mark Randall,Mark,mark-randall,52,F,6-8,235,"SEP 30, 1967",24.0,R,Kansas,1821,
11,1610612750,1991,00,Pooh Richardson,Pooh,pooh-richardson,24,G,6-1,180,"MAY 14, 1966",26.0,2,UCLA,71,
12,1610612750,1991,00,Felton Spencer,Felton,felton-spencer,50,C,7-0,265,"JAN 05, 1968",24.0,1,Louisville,280,
13,1610612750,1991,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",25.0,2,Villanova,28,
0,1610612750,1990,00,Randy Breuer,Randy,randy-breuer,45,C,7-3,230,"OCT 11, 1960",30.0,7,Minnesota,76247,
1,1610612750,1990,00,Scott Brooks,Scott,scott-brooks,1,G,5-11,165,"JUL 31, 1965",25.0,2,California-Irvine,418,
2,1610612750,1990,00,Tony Campbell,Tony,tony-campbell,19,F,6-7,215,"MAY 07, 1962",29.0,6,Ohio State,76338,
3,1610612750,1990,00,Richard Coffey,Richard,richard-coffey,33,G,6-6,212,"SEP 02, 1965",25.0,R,Minnesota,76410,
4,1610612750,1990,00,Tyrone Corbin,Tyrone,tyrone-corbin,23,F,6-6,210,"DEC 31, 1962",28.0,5,DePaul,895,
5,1610612750,1990,00,Gerald Glass,Gerald,gerald-glass,22,F,6-5,221,"NOV 12, 1967",23.0,R,Mississippi,76821,
6,1610612750,1990,00,Dan Godfread,Dan,dan-godfread,52,F,6-10,250,"JUN 14, 1967",24.0,R,Evansville,76827,
7,1610612750,1990,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-6,210,"SEP 02, 1963",27.0,1,Mercer,417,
8,1610612750,1990,00,Tod Murphy,Tod,tod-murphy,4,C,6-9,220,"DEC 24, 1963",27.0,2,California-Irvine,77674,
9,1610612750,1990,00,Pooh Richardson,Pooh,pooh-richardson,24,G,6-1,180,"MAY 14, 1966",25.0,1,UCLA,71,
10,1610612750,1990,00,Felton Spencer,Felton,felton-spencer,50,C,7-0,265,"JAN 05, 1968",23.0,R,Louisville,280,
11,1610612750,1990,00,Jim Thomas,Jim,jim-thomas,20,G,6-3,190,"OCT 19, 1960",30.0,3,Indiana,78320,
12,1610612750,1990,00,Bob Thornton,Bob,bob-thornton,25,F,6-10,225,"JUL 10, 1962",28.0,5,California-Irvine,738,
13,1610612750,1990,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",24.0,1,Villanova,28,
0,1610612750,1989,00,Adrian Branch,Adrian,adrian-branch,1,F,6-7,185,"NOV 17, 1963",26.0,3,Maryland,76237,
1,1610612750,1989,00,Randy Breuer,Randy,randy-breuer,45,C,7-3,230,"OCT 11, 1960",29.0,6,Minnesota,76247,
2,1610612750,1989,00,Tony Campbell,Tony,tony-campbell,19,F,6-7,215,"MAY 07, 1962",28.0,5,Ohio State,76338,
3,1610612750,1989,00,Tyrone Corbin,Tyrone,tyrone-corbin,23,F,6-6,210,"DEC 31, 1962",27.0,4,DePaul,895,
4,1610612750,1989,00,Gary Leonard,Gary,gary-leonard,52,C,7-1,250,"FEB 16, 1967",23.0,R,Missouri,77370,
5,1610612750,1989,00,Sidney Lowe,Sidney,sidney-lowe,35,G,6-0,195,"JAN 21, 1960",30.0,3,North Carolina State,77415,
6,1610612750,1989,00,Sam Mitchell,Sam,sam-mitchell,42,F,6-6,210,"SEP 02, 1963",26.0,R,Mercer,417,
7,1610612750,1989,00,Tod Murphy,Tod,tod-murphy,4,C,6-9,220,"DEC 24, 1963",26.0,1,California-Irvine,77674,
8,1610612750,1989,00,Pooh Richardson,Pooh,pooh-richardson,24,G,6-1,180,"MAY 14, 1966",24.0,R,UCLA,71,
9,1610612750,1989,00,Scott Roth,Scott,scott-roth,3,F,6-8,212,"JUN 03, 1963",27.0,2,Wisconsin,78022,
10,1610612750,1989,00,Donald Royal,Donald,donald-royal,15,F,6-8,210,"MAY 22, 1966",24.0,R,Notre Dame,140,
11,1610612750,1989,00,Brad Sellers,Brad,brad-sellers,2,F,7-0,210,"DEC 17, 1962",27.0,3,Ohio State,78110,
12,1610612750,1989,00,Doug West,Doug,doug-west,5,G,6-6,200,"MAY 27, 1967",23.0,R,Villanova,28,
